zip,lat,long
27405,36.1214,-79.7733
39531,30.4033,-88.9605
91405,34.2001,-118.4456
93612,36.8149,-119.7106
53818,42.7393,-90.4854
29829,33.563,-81.8147
61107,42.2786,-89.0361
49801,45.8219,-88.0683
64131,38.9713,-94.5774
07457,40.9931,-74.3088
35128,33.5873,-86.3366
19605,40.3886,-75.9328
75901,31.27,-94.6469
99201,47.6665,-117.4365
08742,40.0806,-74.0595
53086,43.3322,-88.2824
75224,32.7114,-96.8387
45320,39.7426,-84.6508
14420,43.2128,-77.9368
57022,43.8228,-96.7223
14456,42.8637,-76.9913
37840,36.0366,-84.3486
80631,40.385,-104.6806
44310,41.1075,-81.5006
11751,40.7348,-73.2221
30260,33.5849,-84.3247
33143,25.7022,-80.2978
34684,28.0848,-82.7253
37912,36.0055,-83.9773
43619,41.608,-83.4806
85027,33.6819,-112.0996
43524,41.2292,-84.0341
91786,34.1144,-117.6583
42501,37.1029,-84.5443
55021,44.2945,-93.2818
79401,33.5865,-101.8606
90806,33.8045,-118.1876
48126,42.3349,-83.1801
91702,34.1248,-117.9031
08520,40.2669,-74.525
71832,34.0442,-94.3386
08724,40.0874,-74.1152
28904,35.0417,-83.7867
15136,40.4717,-80.0876
60089,42.1598,-87.9644
80229,39.8671,-104.9227
67337,37.0441,-95.6328
34475,29.2573,-82.161
97305,44.9961,-122.9124
85353,33.4347,-112.2774
06776,41.5817,-73.4128
24426,37.7802,-79.987
13080,43.0651,-76.4598
15205,40.4322,-80.1021
35124,33.2932,-86.768
45245,39.0688,-84.2802
66046,38.9369,-95.242
38866,34.3831,-88.6674
49508,42.8894,-85.6219
60033,42.4227,-88.6048
32804,28.5754,-81.3955
35806,34.7448,-86.6704
61727,40.1487,-88.9627
82801,44.7849,-106.9648
78589,26.2044,-98.1537
39773,33.6076,-88.6503
21029,39.2125,-76.9515
57301,43.7094,-98.0298
44110,41.5636,-81.5733
21409,39.0416,-76.4377
32095,30.011,-81.4108
92866,33.7877,-117.8423
30080,33.8796,-84.5023
76442,31.9116,-98.6082
32824,28.3932,-81.3622
75098,33.0041,-96.5394
33844,28.1145,-81.6201
47523,38.1706,-87.007
76301,33.9053,-98.4976
79606,32.392,-99.7746
95993,39.1237,-121.6611
71106,32.3912,-93.7116
56088,43.82,-94.4319
19116,40.1166,-75.0198
54667,43.6631,-90.874
48060,42.9958,-82.4599
34769,28.248,-81.2876
97219,45.458,-122.7074
34731,28.8639,-81.8998
28134,35.0709,-80.8859
90045,33.9631,-118.3941
48239,42.3756,-83.2889
16335,41.6338,-80.1488
12090,42.8937,-73.3581
80120,39.5994,-105.0044
57783,44.4946,-103.865
85713,32.1941,-110.9739
49022,42.1086,-86.4234
29414,32.8215,-80.0568
50263,41.593,-93.8592
18509,41.4274,-75.6465
11238,40.679,-73.9644
53511,42.562,-89.086
91320,34.1774,-118.9358
33469,26.9831,-80.108
99019,47.6517,-117.0838
63116,38.5814,-90.2625
44278,41.0975,-81.426
57105,43.524,-96.7341
02818,41.6498,-71.474
19044,40.1821,-75.1479
28601,35.7576,-81.3289
60035,42.1794,-87.8059
44333,41.1552,-81.6314
48532,43.0111,-83.803
61822,40.1317,-88.2854
33169,25.9441,-80.2144
55060,44.0805,-93.2191
94939,37.9367,-122.5362
90304,33.9379,-118.3586
32805,28.5302,-81.4045
17512,40.0391,-76.4862
75407,33.1555,-96.4981
52002,42.5122,-90.7384
46563,41.353,-86.3015
30909,33.4717,-82.0834
60002,42.4648,-88.1178
49686,44.7631,-85.6206
50423,43.1006,-93.7752
90248,33.8766,-118.2835
55426,44.955,-93.3829
33928,26.4351,-81.8102
90302,33.9745,-118.3548
95050,37.3492,-121.953
64014,39.0152,-94.2604
85226,33.3092,-111.9198
17754,41.2663,-76.903
64153,39.2627,-94.697
75041,32.8794,-96.6411
70126,29.9987,-90.0446
17837,40.9702,-76.9099
47905,40.4001,-86.8602
19355,40.0468,-75.531
33414,26.6587,-80.2414
98601,45.9195,-122.4574
22306,38.7589,-77.0873
02874,41.5105,-71.4427
89103,36.1149,-115.2161
22968,38.2586,-78.4074
62896,37.8979,-88.9307
96001,40.5605,-122.4116
01906,42.4633,-71.0111
82501,43.0351,-108.2024
08081,39.7354,-74.9864
54952,44.2112,-88.4175
60051,42.3542,-88.2294
37763,35.8528,-84.4971
27704,36.0383,-78.8764
43224,40.0425,-82.9689
61550,40.6148,-89.4604
80504,40.1306,-104.9504
23704,36.8298,-76.3146
37919,35.9244,-84.0015
53149,42.8821,-88.3451
33435,26.5254,-80.061
08010,40.0565,-74.9114
28054,35.2495,-81.133
06108,41.7803,-72.618
42633,36.8674,-84.8254
85338,33.4368,-112.3834
64063,38.912,-94.3517
88240,32.7222,-103.1372
77339,30.0569,-95.1835
47170,38.6885,-85.7987
71457,31.7617,-93.0916
44460,40.9,-80.8619
78214,29.3641,-98.4924
47404,39.195,-86.5757
71201,32.5286,-92.1061
77373,30.0532,-95.3773
62234,38.6835,-89.9853
48035,42.5512,-82.9167
84003,40.3928,-111.7941
56482,46.4401,-95.1283
23606,37.0768,-76.4967
06401,41.3427,-73.0742
23602,37.1132,-76.5179
46038,39.9575,-86.023
64030,38.8819,-94.5205
06489,41.6052,-72.8727
11692,40.5923,-73.7933
06062,41.6727,-72.8644
89011,36.1065,-114.9192
48183,42.1382,-83.2179
02907,41.7971,-71.4255
05156,43.3034,-72.4778
87402,36.7685,-108.1478
25315,38.2351,-81.5536
19137,40.0008,-75.0727
37055,36.076,-87.3995
90804,33.7857,-118.1357
15401,39.8897,-79.7282
57201,44.9043,-97.124
28681,35.901,-81.2124
75057,33.0532,-96.9999
40219,38.1381,-85.6953
11426,40.7347,-73.723
63045,38.7689,-90.4662
60085,42.3542,-87.8651
27712,36.0918,-78.9299
76060,32.6432,-97.2139
07727,40.2043,-74.1779
60423,41.5094,-87.8248
87020,35.1476,-107.8526
48837,42.7529,-84.7373
92555,33.9377,-117.1851
80640,39.8983,-104.8718
54942,44.3003,-88.5365
07901,40.7149,-74.3642
49720,45.2654,-85.2297
44833,40.7303,-82.7939
38834,34.8759,-88.5916
16246,40.7931,-79.1806
17268,39.7635,-77.5674
75652,32.2131,-94.7834
97058,45.5995,-121.1905
19030,40.1748,-74.8519
80537,40.3849,-105.0916
27522,36.1224,-78.6861
94596,37.9053,-122.0549
27571,35.9156,-78.4658
78102,28.4222,-97.7616
36066,32.4787,-86.43
28752,35.6819,-82.018
20653,38.2495,-76.4529
30093,33.906,-84.184
42066,36.7327,-88.6506
29669,34.6461,-82.4673
33830,27.8957,-81.8127
78624,30.2817,-98.8799
29170,33.9568,-81.1405
17543,40.1846,-76.3015
83713,43.634,-116.3419
11577,40.7845,-73.6403
92804,33.8186,-117.9729
60050,42.3311,-88.2955
48322,42.5424,-83.3793
14228,43.0408,-78.7812
95620,38.4403,-121.8088
76706,31.5171,-97.1198
68007,41.3623,-96.1575
56431,46.4799,-93.6454
49202,42.2634,-84.4083
52172,43.264,-91.48
72764,36.1716,-94.0428
98103,47.6733,-122.3426
62629,39.6737,-89.7112
30263,33.3696,-84.8194
52627,40.633,-91.3398
55379,44.7793,-93.5197
90680,33.7991,-117.9956
25405,39.4092,-77.9615
22191,38.6356,-77.2683
01756,42.0967,-71.5499
48357,42.6595,-83.637
93458,34.9535,-120.4957
06606,41.2091,-73.2086
49770,45.3559,-84.9133
33935,26.7321,-81.434
98002,47.305,-122.2067
16735,41.6619,-78.7978
92025,33.1101,-117.07
36078,32.551,-85.8978
27302,36.0979,-79.2719
48529,42.9744,-83.6629
56258,44.4481,-95.7795
47933,40.0325,-86.9074
37923,35.9331,-84.0761
11757,40.6884,-73.3745
85206,33.4026,-111.7242
80301,40.0497,-105.2143
74145,36.0934,-95.8856
88101,34.4126,-103.2214
48650,43.8491,-84.0082
33765,27.9902,-82.7433
70433,30.4876,-90.0959
06415,41.5662,-72.3441
23455,36.8881,-76.1446
85706,32.1392,-110.9451
01863,42.6347,-71.3908
23454,36.8282,-76.0237
26003,40.1027,-80.6476
29301,34.9352,-81.9654
46220,39.8647,-86.1181
38116,35.0303,-90.0123
30907,33.5229,-82.0852
60048,42.281,-87.95
29303,34.9803,-81.9168
33407,26.7492,-80.0725
41001,38.9406,-84.3943
59106,45.7753,-108.6519
76120,32.7639,-97.1781
78247,29.5855,-98.4071
38655,34.3308,-89.4835
31503,31.2137,-82.3557
40213,38.1839,-85.7106
32311,30.4156,-84.187
15237,40.5488,-80.0474
46176,39.5043,-85.7875
58504,46.7231,-100.678
48734,43.341,-83.7475
44017,41.3676,-81.8618
49431,43.9688,-86.4403
07302,40.7221,-74.0469
60013,42.2196,-88.2426
29650,34.8968,-82.2674
34748,28.808,-81.8858
34208,27.4678,-82.512
19090,40.1567,-75.1269
04103,43.6876,-70.2876
39208,32.2604,-90.0897
71303,31.3048,-92.5089
54812,45.4005,-91.85
32583,30.5761,-87.0663
97141,45.4492,-123.8189
98057,47.4714,-122.2203
77301,30.3125,-95.4527
13760,42.1506,-76.0551
07055,40.8601,-74.1283
92505,33.9228,-117.4867
73717,36.8016,-98.6722
64862,37.0724,-94.1151
40324,38.2117,-84.5562
89511,39.4151,-119.7668
07753,40.2096,-74.0714
18702,41.2208,-75.7736
28607,36.2142,-81.666
93662,36.5695,-119.617
49660,44.2635,-86.1825
49106,41.9362,-86.5543
54303,44.5522,-88.0788
35023,33.468,-87.0924
85301,33.5311,-112.1767
84097,40.2972,-111.6705
33916,26.6466,-81.8429
34974,27.2002,-80.841
06473,41.3822,-72.8585
44039,41.3964,-82.0033
55350,44.8946,-94.3847
13126,43.4394,-76.4613
10801,40.9166,-73.7877
32571,30.6698,-87.1794
94952,38.2403,-122.6777
78552,26.1831,-97.7468
24017,37.2937,-79.9902
78840,29.4102,-100.8932
33609,27.9425,-82.5057
79119,35.0642,-101.9743
25705,38.4096,-82.369
60090,42.134,-87.9341
43112,39.7957,-82.7084
36305,31.2197,-85.4828
02538,41.7682,-70.6532
44021,41.4527,-81.1526
66611,39.0142,-95.6981
30040,34.2321,-84.158
35218,33.506,-86.893
53805,43.1393,-90.7061
46225,39.7406,-86.1569
32351,30.5867,-84.6094
55616,47.0394,-91.6783
03276,43.4603,-71.5774
14424,42.8689,-77.2846
60622,41.9019,-87.6779
70401,30.5191,-90.4879
28043,35.325,-81.846
75701,32.3254,-95.2922
78404,27.7683,-97.4013
30114,34.2505,-84.4909
31525,31.2804,-81.5305
52213,42.1898,-91.7758
55328,45.0342,-93.8016
90260,33.8879,-118.351
48340,42.668,-83.2893
43950,40.0778,-80.9788
01940,42.5327,-71.0339
91304,34.2197,-118.6111
28659,36.2017,-81.1286
01844,42.728,-71.181
44705,40.8259,-81.3399
60022,42.1333,-87.7615
16148,41.2326,-80.453
43560,41.708,-83.7068
06082,41.989,-72.5652
36526,30.6197,-87.8895
91390,34.4684,-118.5261
80906,38.7902,-104.8199
97439,43.9881,-124.0993
69001,40.2049,-100.6279
01089,42.1151,-72.6411
03246,43.5727,-71.4781
27028,35.922,-80.537
60409,41.6153,-87.5483
94551,37.7526,-121.77
90745,33.823,-118.2684
11218,40.6424,-73.9758
54701,44.784,-91.4877
25053,38.0809,-81.834
49221,41.9005,-84.0446
02878,41.6338,-71.1808
60194,42.0289,-88.1167
86004,35.2257,-111.5741
40165,38.0045,-85.6888
30350,33.9795,-84.3411
63090,38.5459,-91.0193
02889,41.7141,-71.3901
21162,39.3923,-76.4132
63080,38.2307,-91.1567
38261,36.4263,-89.0667
82414,44.5231,-109.0756
33543,28.2397,-82.3279
44240,41.1449,-81.3498
33461,26.6232,-80.0946
78232,29.5863,-98.4769
46773,40.987,-84.8937
33162,25.9286,-80.183
24609,37.0876,-81.759
44663,40.4845,-81.4358
48127,42.3353,-83.2864
90755,33.8029,-118.1677
74074,36.1043,-97.0609
78570,26.1513,-97.9185
15857,41.4289,-78.5505
95370,37.9957,-120.3368
80401,39.7305,-105.1915
32401,30.1606,-85.6494
44136,41.3132,-81.8285
17201,39.9313,-77.6579
77061,29.6652,-95.279
42303,37.7559,-87.0803
46032,39.9712,-86.1245
49007,42.3024,-85.5882
28037,35.4837,-80.9898
75060,32.8023,-96.9597
53716,43.0631,-89.3133
64081,38.9142,-94.4073
24290,36.6137,-82.5618
98036,47.8049,-122.2855
79703,31.9721,-102.1369
77706,30.0948,-94.1648
54935,43.7742,-88.4352
80828,39.2713,-103.6856
01571,42.0489,-71.8932
06897,41.2018,-73.4383
10567,41.284,-73.8931
50401,43.1499,-93.1954
61010,42.1292,-89.2659
55066,44.5528,-92.5486
72212,34.7871,-92.4222
70737,30.2473,-90.918
59047,45.6546,-110.5609
44236,41.2458,-81.4367
21701,39.4461,-77.335
47620,37.9506,-87.8569
46825,41.1465,-85.1232
58503,46.8394,-100.7843
37015,36.2731,-87.0447
92024,33.0535,-117.2689
98584,47.2151,-123.1007
95112,37.3476,-121.887
40505,38.0612,-84.4583
14011,42.8499,-78.2798
13495,43.1116,-75.2756
29579,33.7377,-78.9787
84341,41.7759,-111.8068
55904,44.0105,-92.3973
08648,40.2171,-74.7429
81501,39.0783,-108.5457
18055,40.5817,-75.3255
02026,42.2437,-71.1637
61025,42.4875,-90.6046
36703,32.4156,-87.0135
98444,47.1464,-122.4572
64424,40.2601,-94.0189
77566,29.0393,-95.4401
20855,39.1345,-77.1477
80210,39.679,-104.9631
97205,45.5207,-122.6888
29801,33.553,-81.7194
45780,39.3662,-82.1341
38555,35.9623,-85.0514
68803,40.9286,-98.3873
74401,35.7058,-95.5002
08620,40.167,-74.6488
64772,37.8409,-94.3571
26505,39.6505,-79.944
15501,40.0248,-79.0808
14468,43.2923,-77.7905
56387,45.5497,-94.2245
29910,32.2513,-80.8721
93036,34.2351,-119.182
73096,35.535,-98.6996
82716,44.282,-105.4974
07718,40.4173,-74.0889
61738,40.7389,-89.012
43068,39.9551,-82.8035
90717,33.7938,-118.3172
46013,40.0619,-85.6801
16319,41.3197,-79.6317
85541,34.2198,-111.2878
84405,41.1739,-111.9809
64701,38.6419,-94.3285
97322,44.626,-123.057
96915,,
65804,37.1654,-93.2522
98022,47.2665,-122.0314
76116,32.723,-97.4483
85210,33.3887,-111.8428
34652,28.2326,-82.7327
47909,40.3228,-86.8881
92374,34.065,-117.1672
48071,42.5016,-83.1027
98516,47.1126,-122.7794
33458,26.9339,-80.1201
44223,41.1464,-81.5107
44001,41.3617,-82.2538
06002,41.8316,-72.7249
76177,32.9448,-97.3124
11576,40.7984,-73.6477
98011,47.7497,-122.2159
23112,37.431,-77.6545
62206,38.5514,-90.1544
33311,26.1421,-80.1728
92868,33.7875,-117.8776
36606,30.6729,-88.1009
45042,39.5321,-84.3896
64601,39.7966,-93.5509
47922,40.8655,-87.3527
02725,41.7223,-71.178
36124,32.2334,-86.2085
44720,40.7989,-81.3784
72404,35.7792,-90.766
62650,39.7339,-90.229
37209,36.1546,-86.8602
37321,35.5002,-85.0135
13030,43.159,-75.97
33913,26.5228,-81.7065
12010,42.9387,-74.1882
58761,48.7269,-101.6058
02914,41.8138,-71.3688
52732,41.8517,-90.2078
24401,38.1574,-79.0651
36832,32.592,-85.5189
77083,29.6947,-95.6511
50588,42.6474,-95.1961
33430,26.6843,-80.6724
19403,40.1496,-75.3796
25535,38.3305,-82.4287
53536,42.7732,-89.2877
93551,34.6017,-118.231
35215,33.6493,-86.7057
48813,42.5702,-84.8352
33880,27.9873,-81.7625
91768,34.0662,-117.7763
70360,29.5943,-90.7548
56073,44.3044,-94.4644
17562,39.9852,-76.1081
33133,25.7378,-80.2248
70003,29.9975,-90.2146
48917,42.7376,-84.6244
23836,37.3475,-77.3386
06790,41.8131,-73.1156
16053,40.81,-79.977
05468,44.6483,-73.1317
29569,34.0558,-78.9161
12572,41.9272,-73.8888
32216,30.2787,-81.5831
61264,41.4262,-90.5739
89149,36.2765,-115.2885
14564,42.9866,-77.418
28105,35.1149,-80.705
28704,35.4637,-82.5354
90015,34.0434,-118.2716
84062,40.372,-111.7333
53963,43.6324,-88.7373
12345,42.8142,-73.9396
38001,35.8017,-89.1765
18964,40.2884,-75.341
92704,33.7249,-117.909
11432,40.7119,-73.7944
92801,33.8428,-117.9546
30501,34.3073,-83.8256
33909,26.6939,-81.9452
07105,40.7271,-74.1563
77904,28.8675,-96.999
30030,33.7699,-84.295
37334,35.1527,-86.5664
43512,41.2799,-84.3626
15122,40.3634,-79.8664
26205,38.3254,-80.6444
64118,39.2133,-94.5743
24502,37.3825,-79.2181
76018,32.6548,-97.092
52638,40.8296,-91.2631
28697,36.1359,-81.1573
55057,44.4587,-93.1668
02135,42.3478,-71.1566
07112,40.7107,-74.2131
39211,32.3739,-90.1293
48328,42.6429,-83.3546
94002,37.5174,-122.2927
11542,40.865,-73.6277
63033,38.7947,-90.2831
97146,46.145,-123.9254
17406,40.0046,-76.5947
17055,40.179,-77.0036
91601,34.1687,-118.3713
54937,43.765,-88.6057
48879,43.0059,-84.5719
34266,27.1861,-81.8667
07512,40.9048,-74.2168
43065,40.1834,-83.0912
15801,41.126,-78.7527
27344,35.7354,-79.4566
08052,39.9511,-74.9946
27371,35.3777,-79.9093
02048,42.0212,-71.2178
86326,34.7055,-112.0091
61342,41.5443,-89.1083
01604,42.2541,-71.7746
07202,40.6565,-74.2215
36854,32.8113,-85.1749
28645,35.9149,-81.5398
95932,39.2345,-122.0277
78751,30.3093,-97.7242
93650,36.8411,-119.801
41175,38.7148,-82.9366
22602,39.1501,-78.269
50517,43.2935,-94.2108
44125,41.4335,-81.6323
48843,42.6159,-83.9248
37615,36.3996,-82.4523
23224,37.4955,-77.471
61614,40.7681,-89.6026
54650,43.8974,-91.2314
01876,42.6028,-71.2232
11223,40.5979,-73.9743
08030,39.8911,-75.117
47802,39.407,-87.402
62656,40.1451,-89.3684
37027,36.0063,-86.7909
32210,30.2687,-81.7473
35611,34.8036,-86.9707
48033,42.4723,-83.294
44306,41.0479,-81.4916
97701,44.0928,-121.2936
77304,30.3217,-95.5285
06877,41.2977,-73.4973
16509,42.0763,-80.0668
27106,36.1428,-80.3069
85297,33.2781,-111.7096
46256,39.8977,-86.0094
55431,44.8288,-93.3118
55437,44.8261,-93.3538
46184,39.5611,-86.0723
60064,42.3247,-87.8564
81212,38.4451,-105.2178
43140,39.9001,-83.4439
44702,40.8027,-81.3739
07460,41.0992,-74.5283
61726,40.7446,-88.7219
44601,40.9158,-81.1182
61802,40.0746,-88.1691
32534,30.5301,-87.2793
85295,33.3054,-111.7408
78211,29.3499,-98.5638
77099,29.6709,-95.5866
97116,45.5981,-123.1818
37388,35.3468,-86.22
30132,33.9163,-84.8278
02149,42.4112,-71.0514
84095,40.5541,-111.9539
75840,31.7361,-96.1572
43227,39.9444,-82.8903
05482,44.39,-73.2171
11234,40.6205,-73.9239
33919,26.5567,-81.9034
93740,36.7464,-119.6397
76132,32.6711,-97.4056
92109,32.7969,-117.2405
61832,40.137,-87.6217
30044,33.9418,-84.0706
44145,41.4535,-81.9218
47714,37.9591,-87.5293
55112,45.0788,-93.1872
06037,41.6215,-72.7457
06512,41.3082,-72.9282
97367,44.9089,-123.9888
95757,38.4081,-121.4294
78747,30.1204,-97.7433
34741,28.3051,-81.4242
34110,26.2823,-81.7573
27576,35.5565,-78.264
82930,41.2609,-110.9631
36420,31.2971,-86.4905
48356,42.6692,-83.5895
15101,40.57,-79.9665
16001,40.8859,-79.934
70001,29.9871,-90.1695
62454,39.007,-87.7484
94536,37.5605,-121.9999
15213,40.444,-79.9552
74104,36.1464,-95.9526
33950,26.9152,-82.0532
63132,38.6746,-90.3747
59601,46.6131,-112.0213
54494,44.3758,-89.8062
19806,39.7571,-75.5635
43219,40.0326,-82.9103
52404,41.9521,-91.6853
67114,38.0451,-97.3435
02771,41.8378,-71.3224
10457,40.8486,-73.8999
77054,29.6852,-95.4017
44089,41.41,-82.3554
30097,34.026,-84.147
20874,39.1355,-77.2822
42347,37.4785,-86.918
10926,41.3005,-74.1249
63628,37.9231,-90.5554
83619,44.0027,-116.9143
59801,46.8563,-114.0252
33624,28.079,-82.5268
17042,40.3316,-76.3976
45044,39.5151,-84.3983
15370,39.8917,-80.1795
82301,41.7951,-107.2349
29456,32.993,-80.1257
33952,26.9905,-82.0964
22630,38.9268,-78.1796
42211,36.802,-87.8286
94513,37.9324,-121.6894
26301,39.2874,-80.3419
46601,41.6727,-86.2535
52349,42.1743,-91.9892
49327,43.3392,-85.8368
11207,40.6705,-73.894
78654,30.5784,-98.2751
48083,42.5597,-83.1138
89119,36.1008,-115.1365
43056,40.0197,-82.3875
20746,38.8425,-76.9222
49404,43.0601,-85.9517
21244,39.3331,-76.7849
94066,37.6247,-122.429
61081,41.8055,-89.7054
60586,41.5642,-88.2178
80759,40.1301,-102.7072
49071,42.2451,-85.7943
94538,37.5308,-121.9712
20187,38.7153,-77.7417
49120,41.8202,-86.2368
21215,39.3446,-76.6794
49079,42.2349,-85.9005
26101,39.2644,-81.5354
56007,43.6537,-93.3707
44615,40.5787,-81.0818
95111,37.2827,-121.8265
49735,45.0125,-84.6723
28460,34.5426,-77.4038
80030,39.8302,-105.037
63025,38.5128,-90.6306
76017,32.6555,-97.1599
78132,29.7565,-98.1983
49047,41.991,-86.1168
44117,41.5696,-81.5257
02333,42.0315,-70.945
35601,34.5896,-86.9887
75160,32.7515,-96.2831
02910,41.7766,-71.4383
80903,38.8388,-104.8145
48310,42.5648,-83.0701
14043,42.905,-78.7041
63368,38.7513,-90.7296
28075,35.3247,-80.6594
88310,32.8932,-105.9485
55427,45.0,-93.391
71602,34.274,-92.091
92110,32.7635,-117.2028
32703,28.6354,-81.4888
33525,28.3318,-82.2446
77095,29.8941,-95.6481
16127,41.1607,-80.0841
87015,35.0776,-106.1872
95008,37.2803,-121.9539
90040,33.9909,-118.1532
77338,30.0041,-95.2825
61874,40.0654,-88.2528
34134,26.3626,-81.8183
55305,44.9528,-93.4372
80621,40.108,-104.8013
28078,35.4011,-80.8695
62305,39.9601,-91.3026
34480,29.1056,-82.098
76126,32.64,-97.5448
57077,43.3291,-96.7628
62226,38.5352,-90.0006
55378,44.7615,-93.3434
39564,30.4404,-88.7801
61265,41.4906,-90.498
96817,21.3295,-157.8615
69337,42.8193,-102.9953
43230,40.0347,-82.8726
12528,41.7167,-73.9928
02882,41.4353,-71.4616
01603,42.245,-71.838
50219,41.4082,-92.9172
60084,42.2636,-88.1333
97448,44.1988,-123.23
30083,33.7942,-84.2018
38732,33.743,-90.7309
77091,29.8534,-95.4435
49417,43.0378,-86.1912
48204,42.3661,-83.1422
47804,39.4937,-87.3945
92264,33.8018,-116.517
98580,46.956,-122.4483
02072,42.1253,-71.1074
22551,38.162,-77.6854
37218,36.2071,-86.8456
47960,40.7626,-86.755
77351,30.6829,-94.8976
77554,29.2243,-94.9637
98273,48.4352,-122.2082
61104,42.2554,-89.0768
76354,34.086,-98.5708
55008,45.5576,-93.2889
43232,39.923,-82.8664
24592,36.6963,-78.9188
54904,44.0304,-88.607
84120,40.6916,-112.0011
68528,40.8195,-96.7545
57717,44.6723,-103.8396
83211,42.6352,-112.9458
71301,31.2885,-92.4633
70461,30.2726,-89.729
98512,46.9498,-123.0212
60468,41.3361,-87.7897
59701,45.9979,-112.5988
98258,48.0171,-122.0672
18431,41.5792,-75.2528
30078,33.8635,-84.0081
36535,30.4007,-87.6857
70809,30.4089,-91.0842
55337,44.7609,-93.2753
98026,47.8353,-122.327
30236,33.5242,-84.359
12204,42.6847,-73.7354
89701,39.1507,-119.7459
44095,41.6587,-81.4445
11763,40.8174,-72.9852
97702,44.0223,-121.2985
78501,26.2154,-98.2359
45434,39.7216,-84.029
79109,35.1663,-101.8868
13410,42.9379,-74.6117
19114,40.0634,-74.999
11510,40.6548,-73.6097
53551,43.0816,-88.9133
74501,34.9262,-95.7592
98272,47.8585,-121.9474
68128,41.1814,-96.0658
73703,36.3975,-97.9157
30529,34.2134,-83.448
33180,25.9597,-80.1403
08048,39.9651,-74.8067
86409,35.2633,-114.0223
84058,40.2818,-111.7209
38464,35.2507,-87.3526
78257,29.6495,-98.6137
48021,42.4658,-82.9459
86322,34.5697,-111.8551
54016,44.9842,-92.7271
71291,32.5317,-92.176
29483,33.028,-80.1739
02633,41.6889,-69.9722
70764,30.2684,-91.2524
08902,40.4538,-74.4823
64145,38.8977,-94.5976
22960,38.2192,-78.0461
08736,40.1217,-74.0611
95811,38.5762,-121.488
91504,34.2001,-118.3264
13607,44.3359,-75.9177
28657,36.059,-81.9303
32922,28.3672,-80.7465
27534,35.3664,-77.9221
48854,42.5796,-84.4561
56031,43.6376,-94.451
96813,21.3179,-157.8521
16002,40.8409,-79.8592
18020,40.6693,-75.3349
53556,43.2208,-90.2352
07080,40.5839,-74.4147
92887,33.8841,-117.7304
02746,41.66,-70.9324
75672,32.5165,-94.3251
19363,39.7827,-75.9815
77429,29.9766,-95.6358
80215,39.7435,-105.1009
92108,32.7783,-117.1335
06708,41.5511,-73.0645
77471,29.5497,-95.7982
44408,40.8853,-80.6975
71360,31.2232,-92.3203
37066,36.3834,-86.4512
85715,32.2519,-110.82
78745,30.2063,-97.7956
53188,43.0128,-88.2705
27261,36.0807,-80.0244
01035,42.3606,-72.5715
08093,39.8605,-75.1323
78229,29.5042,-98.5697
60532,41.7862,-88.0879
30316,33.7217,-84.3339
98033,47.6786,-122.1894
42718,37.3466,-85.3508
76450,33.0993,-98.5832
60440,41.6976,-88.0873
94583,37.7562,-121.9522
34695,28.0096,-82.6967
11208,40.6762,-73.8736
27103,36.0671,-80.3025
28216,35.2834,-80.8702
36301,31.1481,-85.3718
75155,32.2258,-96.4606
23231,37.4638,-77.398
02860,41.8729,-71.3907
38053,35.3185,-89.9054
32827,28.4317,-81.343
49008,42.2624,-85.6096
37887,36.1016,-84.5652
15431,39.9722,-79.6431
57350,44.359,-98.2163
07405,40.9988,-74.4261
77701,30.0688,-94.1039
80011,39.7378,-104.8152
17015,40.1772,-77.2312
53073,43.7526,-87.9779
83854,47.7205,-116.9353
85390,33.8944,-112.8603
53189,42.9516,-88.2963
10607,41.0398,-73.8117
68110,41.2933,-95.9361
95519,40.9465,-124.0834
95020,37.0139,-121.5773
48240,42.4264,-83.3017
32223,30.1548,-81.63
04092,43.6843,-70.358
46322,41.55,-87.4569
08831,40.3192,-74.4285
62278,38.1907,-89.9884
95616,38.5538,-121.7418
28513,35.4565,-77.4051
99202,47.6547,-117.381
15330,40.1868,-80.0627
37408,35.0292,-85.3068
91403,34.1514,-118.4603
35476,33.2273,-87.5943
54986,44.1187,-88.7214
53507,43.0158,-89.9042
53233,43.0407,-87.9357
32207,30.2908,-81.6321
56307,45.6151,-94.574
07102,40.732,-74.1765
91402,34.2262,-118.447
56304,45.5521,-94.1284
08562,40.072,-74.5731
79922,31.8218,-106.5732
79549,32.7451,-100.9175
03038,42.8874,-71.302
76541,31.1164,-97.7278
30360,33.9378,-84.2716
83501,46.3646,-116.8609
76453,32.5478,-98.3632
68138,41.1549,-96.1376
68310,40.2705,-96.7435
65020,38.0185,-92.7677
70002,30.0098,-90.163
33912,26.4972,-81.8246
37756,36.3983,-84.4288
68147,41.1758,-95.9553
77026,29.7972,-95.3288
53185,42.7632,-88.1974
98087,47.862,-122.2532
86040,36.9147,-111.4558
50616,43.0683,-92.6761
23605,37.0156,-76.4332
26501,39.6099,-79.9831
44202,41.3176,-81.3454
91748,33.9818,-117.8969
78758,30.3764,-97.7078
37890,36.0776,-83.2998
56062,44.0499,-94.411
28411,34.3033,-77.8039
83805,48.7306,-116.3322
48335,42.4617,-83.4053
46151,39.4776,-86.4668
45015,39.3494,-84.5376
17815,41.0115,-76.4384
05855,44.9393,-72.2065
89706,39.2025,-119.7526
84401,41.2215,-111.9621
44130,41.3826,-81.7964
